filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
002052.txt,413,143,522,241,-1.38,-3,1,20
002052.txt,382,166,459,218,-1.32,-7,1,30
002052.txt,508,128,568,208,-1.5,-4,1,45
002053.txt,529,180,557,207,1.53,-4,2,47
002054.txt,738,184,918,312,1.35,2,1,10
002054.txt,543,165,603,215,1.71,-1,1,29
002054.txt,693,167,746,216,-1.68,4,1,28
002054.txt,586,175,624,205,1.64,0,1,38
002054.txt,400,175,531,219,-2.95,-5,1,25
002055.txt,548,175,573,197,1.63,-3,1,57
002056.txt,573,177,612,214,-1.55,0,1,33
002056.txt,500,150,551,203,-1.48,-6,2,56
002056.txt,0,195,112,276,2.25,-12,1,14
002057.txt,302,189,439,282,1.81,-4,1,13
002057.txt,455,173,507,217,1.68,-5,1,28
002057.txt,580,171,607,195,-1.61,-1,1,44
002058.txt,530,145,595,325,1.73,0,1,7
002059.txt,524,136,607,300,-3.11,0,1,8
002060.txt,568,180,625,225,-1.53,0,1,23
002060.txt,83,180,354,329,-2.0,-5,1,9
002060.txt,385,174,508,224,-2.62,-5,1,25
002060.txt,347,187,421,246,-3.0,-5,1,16
002060.txt,737,186,906,288,-1.84,3,1,12
002060.txt,649,155,710,213,-1.7,3,1,33
002060.txt,0,186,63,284,2.31,-9,1,9
002060.txt,590,177,630,212,-1.56,0,1,32
002061.txt,380,169,474,252,1.69,-4,1,16
002061.txt,431,175,479,212,1.51,-6,1,31
002062.txt,976,201,1241,374,0.53,2,1,1
002062.txt,242,180,457,311,1.88,-3,1,10
002062.txt,717,189,906,309,-1.81,2,1,10
002062.txt,663,177,740,233,1.44,2,1,20
002062.txt,452,175,523,228,1.69,-3,1,21
002062.txt,654,176,708,216,-1.67,2,1,26
002063.txt,0,190,144,330,2.04,-7,1,9
002063.txt,1173,119,1223,318,-0.8,6,1,6
002063.txt,481,162,498,203,-1.59,-5,1,32
002063.txt,735,150,779,268,-1.97,2,1,10
002063.txt,683,140,735,270,-2.06,1,1,10
002063.txt,745,147,781,250,1.11,2,1,12
002063.txt,315,160,356,236,1.7,-7,1,18
002063.txt,1138,135,1156,181,1.22,23,0,30
002063.txt,1159,139,1178,179,-2.27,23,0,29
002063.txt,1134,139,1152,184,3.12,22,0,29
002063.txt,1203,137,1223,185,-0.11,24,0,27
002064.txt,188,182,420,323,1.95,-4,1,10
002064.txt,659,168,695,201,-1.6,3,1,37
002065.txt,773,160,796,219,1.34,5,1,21
002065.txt,800,163,821,220,1.28,5,1,21
002066.txt,554,180,580,198,1.69,-3,2,60
002067.txt,0,198,264,374,2.23,-3,1,4
002067.txt,177,187,436,330,1.99,-3,1,9
002067.txt,1110,145,1241,246,1.81,11,1,13
002067.txt,961,161,1106,241,1.95,9,1,15
002067.txt,893,163,1014,231,2.07,8,1,17
002067.txt,858,165,977,221,2.19,9,1,21
002067.txt,826,164,940,217,2.27,9,1,23
002067.txt,800,170,912,213,2.3,9,1,27
002067.txt,677,181,743,230,-1.67,2,1,22
002067.txt,440,177,527,237,1.82,-3,1,20
002067.txt,732,165,814,201,2.96,7,1,35
002067.txt,611,141,668,200,-1.49,2,1,48
002068.txt,766,54,1241,374,-1.98,3,1,6
002068.txt,334,175,479,289,1.75,-3,1,11
002068.txt,692,181,785,246,-1.74,3,1,17
002068.txt,473,174,534,217,1.68,-3,1,24
002068.txt,515,169,556,205,1.62,-3,1,32
002068.txt,651,173,698,208,1.46,2,1,33
002069.txt,548,173,565,188,1.62,-5,1,73
002069.txt,525,172,553,198,1.67,-4,1,49
002070.txt,567,175,621,226,-1.55,0,1,24
002070.txt,436,182,490,224,1.77,-6,2,30
002070.txt,523,179,548,198,1.67,-6,2,60
002070.txt,1009,160,1108,195,-2.13,18,0,30
002070.txt,1092,138,1241,196,-2.21,19,0,24
002071.txt,331,157,368,262,-2.02,-4,1,13
002071.txt,77,154,149,373,2.21,-3,1,5
002071.txt,629,173,658,233,2.3,0,1,18
002071.txt,504,169,527,239,0.29,-2,1,17
002071.txt,630,163,645,214,-1.55,1,1,25
002071.txt,617,168,628,205,1.63,0,1,33
002071.txt,747,0,1219,373,-1.88,2,1,7
002072.txt,132,189,419,362,-1.17,-3,1,7
002072.txt,512,171,584,237,-1.54,-1,1,19
002072.txt,499,168,556,215,-1.45,-2,1,26
002072.txt,455,154,508,198,1.77,-6,0,41
002072.txt,587,169,623,205,-1.57,0,0,30
002073.txt,0,164,206,373,-0.94,-3,1,4
002073.txt,951,152,996,271,-2.0,5,1,11
002073.txt,683,166,758,231,-1.73,3,1,22
002073.txt,941,149,1081,373,2.67,2,1,4
002074.txt,511,184,544,208,-1.48,-4,2,43
002074.txt,0,183,347,374,-1.04,-3,1,5
002074.txt,600,169,620,197,-1.58,0,2,61
002075.txt,445,178,460,213,1.81,-8,2,40
002076.txt,985,139,1164,195,2.5,13,0,20
002076.txt,506,173,549,206,-1.48,-3,1,34
002076.txt,671,163,704,195,-0.08,4,0,39
002076.txt,612,166,643,197,-0.11,1,1,42
002076.txt,363,177,393,215,-1.15,-10,1,32
002076.txt,444,173,460,208,0.33,-8,1,39
002077.txt,1232,173,1241,326,-0.91,8,1,6
002077.txt,241,187,451,317,1.92,-3,1,10
002077.txt,755,181,948,310,-1.87,3,1,9
002077.txt,364,149,496,260,1.79,-3,1,15
002077.txt,702,179,834,262,-1.77,3,1,14
002077.txt,702,176,765,229,-1.57,3,1,21
002077.txt,146,143,379,227,-2.67,-11,1,24
002077.txt,717,162,795,214,-1.34,5,1,26
002077.txt,612,164,643,197,-1.6,1,1,46
002077.txt,774,146,905,196,-0.3,12,1,40
002078.txt,728,158,886,272,-1.82,3,1,12
002078.txt,422,178,513,245,1.76,-3,1,18
002078.txt,542,167,602,211,-1.43,-1,1,29
002078.txt,694,169,759,213,-1.31,4,1,25
002079.txt,604,173,650,218,-1.56,0,1,26
002079.txt,0,211,295,374,2.27,-3,1,4
002079.txt,245,188,437,309,1.85,-3,1,11
002079.txt,438,183,515,232,1.77,-4,1,23
002079.txt,506,173,546,203,1.73,-4,1,38
002080.txt,0,200,369,359,0.67,-5,1,7
002080.txt,1091,176,1241,374,-0.91,4,1,2
002080.txt,874,144,1241,374,-0.63,4,1,6
002080.txt,300,180,491,242,-2.75,-5,1,18
002080.txt,380,179,525,225,-3.02,-5,1,23
002080.txt,807,167,1017,258,-0.37,5,1,13
002080.txt,827,167,1153,278,-0.45,5,1,10
002080.txt,529,165,545,209,-1.96,-3,1,31
002081.txt,950,0,1103,374,-2.48,2,1,1
002081.txt,823,153,1191,374,-1.9,3,1,7
002081.txt,848,166,979,248,-1.37,5,1,13
002081.txt,867,153,946,194,-1.26,11,0,28
002081.txt,993,149,1077,205,-1.41,13,0,22
002081.txt,915,151,993,187,-1.18,15,0,31
002082.txt,0,204,103,304,1.72,-10,2,12
002082.txt,997,158,1162,246,1.26,9,1,14
002082.txt,874,163,1000,244,1.39,7,1,16
002082.txt,349,184,408,222,-1.7,-9,1,29
002082.txt,525,168,620,209,-2.88,-1,1,31
002082.txt,310,177,335,199,-1.54,-24,2,60
002082.txt,586,140,952,360,-2.19,1,1,8
002082.txt,449,191,583,267,-1.92,-2,1,15
002083.txt,233,177,290,201,-1.11,-22,1,45
002083.txt,144,159,215,199,-1.03,-28,1,47
002083.txt,266,172,315,197,2.0,-22,1,50
002083.txt,572,171,620,219,-1.56,0,1,26
002084.txt,715,176,796,233,-1.72,3,1,20
002084.txt,711,169,771,190,2.89,9,1,52
002084.txt,799,165,849,205,-3.08,8,1,30
002084.txt,864,164,928,187,3.03,20,1,51
002084.txt,1135,155,1218,184,2.73,37,0,47
002084.txt,361,178,415,200,0.67,-15,1,51
002085.txt,0,200,263,374,2.25,-4,1,6
002085.txt,196,192,404,304,1.96,-4,1,11
002085.txt,866,190,1241,374,-2.04,3,1,6
002085.txt,336,188,465,259,1.87,-4,1,17
002085.txt,751,180,939,293,-1.87,3,1,11
002085.txt,490,180,538,214,1.76,-4,1,32
002085.txt,705,178,776,231,-1.72,3,1,22
002085.txt,689,178,748,220,-1.72,4,1,27
002086.txt,1003,178,1241,374,-2.43,3,1,2
002086.txt,0,202,271,370,2.16,-5,1,8
002086.txt,740,178,907,280,1.26,3,1,12
002086.txt,310,185,442,255,1.98,-5,1,17
002086.txt,695,178,801,244,-1.81,3,1,18
002086.txt,459,177,509,214,1.73,-5,1,32
002086.txt,666,176,727,221,-1.75,3,1,26
002086.txt,658,175,707,212,-1.77,3,1,32
002086.txt,484,178,520,207,1.71,-5,1,37
002087.txt,630,158,715,220,1.33,1,1,23
002087.txt,399,178,460,228,1.67,-5,1,23
002087.txt,438,182,482,213,1.66,-6,1,31
002088.txt,570,181,627,228,-1.53,0,1,23
002088.txt,0,174,291,348,-2.23,-5,1,8
002088.txt,320,182,464,241,-2.24,-6,1,19
002088.txt,373,186,490,233,-2.25,-5,1,22
002088.txt,512,184,566,219,-1.48,-2,1,28
002088.txt,675,130,819,260,-1.77,2,1,16
002088.txt,626,179,651,199,-1.65,2,1,52
002088.txt,190,186,309,243,1.99,-9,1,19
002088.txt,263,159,378,229,1.94,-9,1,24
002088.txt,585,176,625,211,-1.58,0,1,32
002088.txt,146,182,236,222,2.05,-14,1,25
002088.txt,99,183,144,225,2.15,-18,1,26
002089.txt,565,178,827,267,0.11,1,1,13
002089.txt,0,178,43,249,0.93,-15,1,16
002090.txt,582,142,639,211,-1.57,0,2,42
002090.txt,0,210,143,280,2.2,-15,2,19
002090.txt,241,189,318,230,1.98,-17,2,37
002091.txt,1029,94,1237,203,-0.83,22,0,26
002091.txt,1124,166,1214,373,2.51,4,1,5
002091.txt,940,177,1179,279,-0.91,7,1,11
002092.txt,474,181,524,222,1.73,-4,1,27
002092.txt,106,176,196,216,2.17,-20,1,33
002092.txt,191,180,259,209,2.06,-21,1,39
002092.txt,254,180,308,206,2.02,-20,2,45
002092.txt,535,178,563,200,1.66,-4,1,50
002092.txt,574,175,624,225,-1.55,0,1,26
002092.txt,933,188,968,240,-2.06,11,2,23
002093.txt,163,150,421,344,1.85,-3,1,9
002093.txt,338,165,494,267,1.84,-3,1,14
002094.txt,791,172,808,230,1.29,5,1,21
002094.txt,0,187,140,257,2.21,-14,2,18
002095.txt,1093,183,1223,234,0.87,19,1,24
002095.txt,1032,183,1156,232,-2.27,16,1,23
002095.txt,952,181,1068,234,-2.15,13,1,24
002095.txt,715,161,874,316,0.39,2,1,8
002095.txt,881,142,1069,304,0.24,4,1,8
002095.txt,326,165,389,256,1.84,-5,1,14
002095.txt,182,149,203,196,-1.59,-17,0,30
002095.txt,183,152,210,218,2.03,-12,1,21
002095.txt,910,150,986,356,0.33,3,1,7
002095.txt,933,145,1005,336,0.37,4,1,7
002095.txt,1096,139,1223,369,0.07,4,1,5
002096.txt,788,184,1031,322,-1.89,3,1,9
002096.txt,524,174,606,204,2.44,-2,1,36
002096.txt,464,170,478,220,0.2,-4,1,25
002096.txt,874,169,957,232,3.07,8,1,19
002096.txt,923,164,1019,191,2.92,20,1,41
002096.txt,1159,155,1241,190,2.71,32,0,38
002096.txt,420,177,485,205,-0.03,-8,1,40
002096.txt,231,182,296,209,0.98,-19,2,41
002096.txt,582,173,605,189,1.8,-1,1,69
002096.txt,543,175,570,191,1.91,-5,1,69
002097.txt,626,172,651,195,-1.64,2,1,54
002097.txt,640,176,671,200,-1.66,2,1,43
002097.txt,636,153,665,186,-1.67,4,1,81
002097.txt,703,175,746,202,-1.77,6,1,42
002097.txt,837,150,1001,252,-1.98,6,1,16
002097.txt,799,174,865,201,-2.44,12,1,41
002098.txt,362,184,491,272,-1.33,-3,1,13
002098.txt,558,172,609,219,-1.56,0,1,25
002098.txt,535,171,575,205,-1.47,-2,1,35
002098.txt,594,171,624,199,-1.62,0,0,39
002099.txt,636,151,717,217,1.8,3,1,32
002099.txt,548,175,571,193,-1.67,-4,1,63
002100.txt,569,190,649,218,-0.15,0,2,40
002101.txt,807,169,1149,345,-1.98,3,1,8
002101.txt,530,183,600,231,-1.45,-1,1,22
002101.txt,717,116,841,241,-1.73,3,1,18
002101.txt,696,173,737,204,-1.67,5,1,36
002101.txt,572,179,616,214,-1.48,0,1,31
002101.txt,375,190,462,242,-2.8,-4,1,18
002102.txt,0,180,290,314,0.72,-6,1,9
002102.txt,710,183,891,294,-1.84,2,1,11
002102.txt,225,186,449,260,0.43,-5,1,15
002102.txt,273,179,439,245,-2.84,-6,1,17
002102.txt,319,169,451,233,-2.84,-6,1,20
002102.txt,650,170,688,202,-1.67,3,1,41
002102.txt,449,175,527,207,-2.89,-6,1,36
002103.txt,821,195,1241,374,-2.07,2,1,4
002103.txt,249,240,437,358,-1.28,-3,1,8
002103.txt,369,197,505,294,1.79,-3,1,13
002103.txt,700,190,911,327,-1.83,2,1,9
002103.txt,522,185,559,216,1.63,-3,1,34
002104.txt,0,202,89,254,1.9,-18,2,23
002104.txt,597,185,651,219,1.86,0,2,34
002104.txt,702,178,718,201,1.77,7,2,51
002105.txt,978,120,1241,374,-1.88,4,1,5
002105.txt,504,162,564,229,-1.6,-2,1,24
002105.txt,835,122,1109,226,-0.58,9,1,19
002105.txt,268,185,364,237,-1.3,-9,1,23
002105.txt,153,167,273,238,-1.17,-12,1,23
002105.txt,425,171,473,208,-1.49,-6,1,30
002105.txt,680,171,764,217,-1.86,3,1,25
002105.txt,554,164,590,195,-1.62,-2,1,42
002105.txt,592,149,629,189,1.47,0,1,53
002105.txt,735,165,824,214,-1.91,6,1,26
002105.txt,546,136,583,192,1.53,-3,1,49
002105.txt,0,189,107,245,-1.03,-18,2,22
002106.txt,1093,150,1241,262,1.94,9,1,11
002106.txt,1000,155,1188,248,2.07,9,1,14
002106.txt,928,167,1100,237,2.13,9,1,17
002106.txt,889,170,1022,228,2.17,9,1,20
002106.txt,806,173,1194,374,-1.92,3,1,6
002106.txt,744,188,886,282,-1.74,3,1,12
002106.txt,301,184,491,306,1.93,-3,1,11
002106.txt,411,162,539,259,1.85,-3,1,17
002106.txt,854,171,968,220,2.2,9,1,23
002106.txt,785,163,903,213,2.87,8,1,25
002106.txt,773,159,920,209,2.88,9,1,28
002106.txt,484,181,556,240,1.7,-2,1,22
002106.txt,510,181,572,226,1.75,-2,1,28
002106.txt,722,170,797,196,-0.19,10,1,50
002106.txt,626,135,695,208,-1.49,3,1,40
002107.txt,812,176,1241,374,-2.01,2,1,5
002107.txt,0,201,298,374,2.12,-4,1,6
002107.txt,234,171,421,297,1.91,-4,1,11
002107.txt,705,172,831,262,-1.77,2,1,14
002107.txt,376,175,483,254,1.79,-4,1,17
002107.txt,678,172,767,230,-1.78,3,1,20
002107.txt,650,135,730,217,-1.67,2,1,28
002107.txt,625,172,652,194,-1.66,1,1,49
002107.txt,513,176,542,196,-1.68,-5,1,52
002107.txt,605,170,638,192,-1.85,0,1,56
002107.txt,581,174,607,190,-1.78,-1,1,68
002108.txt,383,146,438,307,1.69,-2,1,8
002109.txt,15,205,465,374,2.05,-2,1,5
002109.txt,271,194,433,324,1.89,-3,2,11
002109.txt,491,187,515,210,1.51,-8,2,57
002110.txt,0,217,107,307,2.29,-11,2,14
002110.txt,466,187,508,224,1.68,-6,2,37
002110.txt,398,180,451,220,1.89,-14,3,55
002110.txt,283,204,375,262,1.83,-8,2,21
002110.txt,194,209,296,263,1.98,-12,2,24
002110.txt,36,201,140,317,2.11,-9,2,12
002110.txt,448,195,457,219,-0.69,-11,3,52
002110.txt,234,204,305,226,0.16,-24,3,51
002110.txt,924,171,964,192,1.88,24,1,52
002111.txt,861,181,1241,374,-2.08,2,1,4
002111.txt,648,162,701,214,-1.65,2,1,29
002111.txt,551,179,578,201,-1.48,-3,2,54
002112.txt,0,188,215,374,-0.81,-4,1,4
002112.txt,351,183,458,255,1.83,-5,1,18
002112.txt,524,175,542,216,1.69,-3,2,34
002112.txt,541,176,558,214,1.63,-2,1,34
002112.txt,548,176,561,203,1.68,-3,2,49
002112.txt,631,176,657,197,-1.57,2,1,55
002112.txt,683,172,799,262,-1.75,2,1,14
002113.txt,600,175,630,204,-1.58,0,1,44
002113.txt,644,162,689,193,-1.73,5,2,73
002113.txt,0,200,133,257,2.21,-16,2,21
002113.txt,334,165,385,210,1.91,-16,2,48
002113.txt,391,184,432,208,1.85,-12,2,46
002114.txt,602,178,663,238,-1.57,0,1,21
002114.txt,823,188,1108,359,-1.96,3,1,7
002114.txt,1057,137,1117,193,-2.09,19,0,29
002114.txt,938,173,992,374,2.64,2,1,6
002115.txt,590,161,617,190,-1.58,0,1,76
002115.txt,45,202,117,233,2.06,-26,2,36
002115.txt,927,174,996,198,2.86,21,1,44
002116.txt,717,171,754,196,-1.71,7,1,42
002116.txt,0,130,296,229,0.35,-18,2,28
002117.txt,743,144,810,324,2.49,1,1,7
002118.txt,583,113,706,204,-2.01,0,0,24
002118.txt,405,166,460,212,-1.6,-6,1,26
002118.txt,465,154,494,170,1.88,-12,0,71
002118.txt,760,89,1032,212,-0.64,8,1,21
002119.txt,19,197,223,303,2.13,-8,2,12
002119.txt,165,189,314,260,1.95,-8,1,17
002119.txt,285,190,374,236,1.85,-9,1,23
002119.txt,341,185,422,222,2.1,-9,1,30
002119.txt,659,174,688,198,-1.51,3,1,43
002120.txt,758,175,970,270,-0.12,4,1,12
002121.txt,678,100,896,268,-1.75,3,1,18
002121.txt,282,188,351,220,1.96,-16,2,39
002122.txt,32,174,305,276,-0.54,-8,1,14
002123.txt,695,160,737,181,-1.1,8,0,57
002123.txt,558,187,715,331,-1.59,0,1,8
002123.txt,570,177,656,250,-1.6,0,1,15
002124.txt,0,200,302,369,-0.86,-3,1,3
002124.txt,991,147,1029,216,-1.6,10,0,18
002124.txt,996,149,1040,254,-0.6,7,1,11
002124.txt,450,171,522,208,1.25,-5,1,30
002125.txt,563,171,616,222,-1.56,0,1,24
002125.txt,521,173,539,187,1.66,-7,1,71
002126.txt,600,182,675,253,-1.6,0,1,18
002126.txt,698,180,785,224,-0.96,4,1,27
002126.txt,670,182,747,214,-0.9,4,1,33
002126.txt,0,208,64,296,2.33,-10,1,10
002126.txt,363,188,451,240,1.87,-6,2,23
002126.txt,502,183,543,213,1.77,-4,2,41
002126.txt,556,181,585,202,1.73,-3,2,57
002126.txt,290,191,384,236,1.96,-10,2,27
002126.txt,355,182,418,224,1.9,-10,2,33
002126.txt,429,184,477,212,1.9,-9,2,43
002126.txt,498,185,541,205,1.98,-6,2,56
002126.txt,144,188,246,233,2.21,-14,2,25
002126.txt,142,186,244,218,2.41,-20,2,36
002127.txt,673,183,716,231,-1.59,3,2,26
002127.txt,642,189,669,210,-1.64,3,2,51
002128.txt,832,117,1241,374,1.01,3,1,6
002128.txt,24,202,372,374,2.0,-3,1,7
002128.txt,373,198,478,268,1.77,-3,1,15
002128.txt,435,181,509,240,1.72,-4,1,22
002128.txt,531,156,574,205,1.69,-3,2,51
002128.txt,601,180,634,209,-1.62,0,1,37
002128.txt,597,176,606,209,-2.23,0,1,38
002129.txt,747,156,989,241,2.74,5,1,15
002129.txt,1076,147,1203,185,-0.68,22,0,30
002129.txt,1043,150,1165,186,-0.64,22,0,32
002129.txt,427,181,491,231,1.68,-5,1,25
002129.txt,518,177,568,216,1.66,-3,1,33
002129.txt,766,155,876,197,-0.27,9,1,34
002129.txt,899,152,954,183,-2.02,19,0,43
002129.txt,999,144,1062,180,-1.98,25,0,44
002129.txt,933,154,994,182,-2.05,21,0,44
002129.txt,457,182,512,221,1.73,-5,2,31
002129.txt,642,173,681,199,1.43,3,1,43
002129.txt,597,178,624,199,-1.48,0,1,55
002130.txt,778,194,1139,374,-1.98,2,1,6
002130.txt,339,188,477,273,1.79,-3,1,13
002130.txt,457,173,523,229,1.66,-3,1,21
002130.txt,663,180,738,235,1.42,2,1,22
002130.txt,503,175,550,212,1.66,-3,1,30
002130.txt,531,177,563,203,1.62,-3,1,42
002131.txt,367,185,477,272,-1.37,-3,1,15
002131.txt,439,183,519,242,1.75,-3,1,21
002131.txt,493,180,536,209,1.67,-5,1,38
002132.txt,649,173,723,233,-1.7,2,1,20
002132.txt,527,170,569,207,1.68,-2,1,34
002132.txt,649,174,693,216,-1.56,2,1,26
002132.txt,642,168,683,206,-1.67,2,1,32
002133.txt,198,179,235,278,0.53,-6,1,11
002133.txt,71,170,117,253,2.18,-11,1,16
002133.txt,1037,205,1199,346,-2.08,5,1,7
002133.txt,417,166,436,227,1.84,-5,1,22
002134.txt,1168,146,1241,270,1.87,9,1,9
002134.txt,1044,153,1241,258,2.03,9,1,12
002134.txt,957,163,1144,240,2.09,9,1,15
002134.txt,757,186,930,296,-1.78,3,1,11
002134.txt,240,183,476,328,1.98,-3,1,9
002134.txt,867,167,988,220,2.18,9,1,21
002134.txt,778,156,933,208,2.86,9,1,27
002134.txt,471,177,550,241,1.71,-2,1,20
002134.txt,502,178,570,225,1.76,-2,1,26
002134.txt,626,132,698,209,-1.49,3,1,38
002135.txt,0,196,148,358,-2.43,-6,1,7
002135.txt,12,190,335,306,0.54,-5,1,9
002135.txt,144,184,403,283,0.44,-5,1,12
002135.txt,224,178,409,266,0.44,-5,1,14
002135.txt,287,178,429,240,-2.79,-6,1,19
002135.txt,335,180,472,234,-2.92,-6,1,21
002135.txt,340,180,482,229,-2.84,-6,1,24
002135.txt,403,166,512,217,0.19,-6,1,31
002135.txt,565,177,575,201,1.6,-2,1,47
002135.txt,704,186,813,267,-1.75,2,1,14
002135.txt,768,175,932,240,-0.25,6,1,19
002135.txt,696,174,782,213,-0.19,6,1,35
002136.txt,1117,106,1241,257,-1.77,11,1,14
002136.txt,0,210,77,329,1.68,-9,2,10
002136.txt,111,214,152,249,1.58,-22,3,33
002136.txt,24,215,131,294,1.68,-12,2,16
002136.txt,922,150,978,174,-1.57,15,0,33
002136.txt,927,121,969,169,-1.55,18,0,39
002137.txt,167,200,438,374,1.85,-3,1,7
002137.txt,467,186,519,235,-1.52,-3,1,24
002137.txt,617,174,678,231,-1.69,1,1,25
002138.txt,795,151,980,288,-1.77,4,1,12
002138.txt,783,168,841,225,-1.58,6,1,22
002138.txt,783,146,845,204,-1.39,10,1,35
002139.txt,577,173,648,238,-1.56,0,1,19
002139.txt,0,191,108,318,-0.82,-8,1,8
002139.txt,131,186,298,268,-1.09,-8,1,15
002139.txt,283,177,458,292,-1.27,-3,1,12
002139.txt,309,183,397,229,-1.25,-8,1,24
002139.txt,433,178,506,229,-1.38,-4,1,23
002139.txt,482,180,525,210,-1.43,-5,1,35
002139.txt,510,179,545,205,-1.47,-4,1,43
002139.txt,516,148,562,198,-1.49,-5,0,56
002139.txt,276,184,356,221,-1.2,-12,1,31
002140.txt,577,176,619,214,-1.58,0,1,32
002140.txt,0,0,362,375,-0.92,-3,1,4
002140.txt,294,180,386,235,-1.22,-7,1,21
002140.txt,261,180,338,222,-1.17,-11,1,28
002140.txt,366,166,450,221,-1.31,-7,1,28
002140.txt,504,126,567,209,-1.5,-4,1,43
002141.txt,802,175,864,228,-1.63,7,1,23
002141.txt,0,195,257,374,2.46,-5,1,6
002142.txt,714,187,841,279,-1.75,2,1,12
002142.txt,264,186,452,300,-1.25,-3,1,11
002142.txt,446,178,518,232,-1.39,-3,1,22
002142.txt,660,179,721,225,-1.68,2,1,24
002142.txt,483,180,536,218,-1.43,-4,1,30
002142.txt,389,182,446,216,-1.31,-8,1,31
002142.txt,440,179,478,205,-1.38,-8,1,41
002142.txt,528,180,555,200,-1.49,-4,1,52
002142.txt,586,177,612,202,-1.57,0,1,48
002142.txt,636,179,663,201,-1.69,2,1,48
002142.txt,621,177,641,196,-1.6,1,0,59
002143.txt,304,193,433,291,1.71,-4,1,13
002143.txt,438,181,466,212,1.71,-8,2,39
002143.txt,535,177,561,198,-1.7,-5,2,58
002144.txt,710,156,767,305,1.88,1,1,8
002145.txt,0,192,420,373,-1.09,-2,1,5
002145.txt,415,182,522,260,-1.38,-2,1,14
002145.txt,583,173,639,225,-1.57,0,1,23
002145.txt,534,173,580,214,-1.49,-1,1,29
002146.txt,411,185,498,214,-2.98,-8,2,38
002147.txt,596,182,659,234,-1.56,0,1,21
002147.txt,0,178,161,374,-1.72,-4,1,4
002147.txt,36,182,376,354,-2.0,-4,1,7
002147.txt,344,178,498,260,-2.08,-4,1,15
002147.txt,376,175,499,237,-2.07,-4,1,19
002147.txt,465,176,560,213,-2.41,-3,1,28
002147.txt,545,160,601,188,-2.34,-3,1,60
002147.txt,733,171,851,251,-1.8,4,1,17
002147.txt,710,178,740,241,-1.22,2,1,18
002147.txt,692,179,744,215,-1.7,4,1,29
002147.txt,683,171,731,209,-1.7,4,1,34
002147.txt,605,174,643,208,-1.54,0,1,34
002147.txt,11,164,182,223,2.19,-14,1,20
002147.txt,808,160,913,201,-0.34,15,1,46
002148.txt,450,176,515,215,1.79,-4,1,28
002149.txt,110,158,315,374,2.0,-3,1,5
002149.txt,347,152,429,323,1.74,-2,1,8
002149.txt,509,172,530,228,-1.92,-2,1,21
002149.txt,629,167,644,208,1.35,1,1,33
002149.txt,648,169,662,211,1.33,1,1,33
002150.txt,0,154,202,374,-2.38,-6,1,6
002150.txt,877,151,993,217,-1.94,11,1,25
002150.txt,951,166,1053,212,-2.04,13,1,25
002150.txt,216,181,426,251,-2.77,-6,1,16
002150.txt,280,178,432,239,-2.82,-6,1,19
002150.txt,301,168,473,231,-2.84,-6,1,21
002150.txt,393,168,508,215,0.32,-6,1,27
002150.txt,653,166,727,193,-0.04,4,1,41
002151.txt,574,176,613,211,-1.58,0,1,35
002151.txt,30,114,327,293,-1.11,-7,1,13
002151.txt,280,182,383,238,-1.23,-8,1,21
002151.txt,487,159,544,215,-1.45,-4,1,34
002152.txt,60,186,277,263,0.57,-9,1,15
002152.txt,845,187,1241,374,-2.06,3,1,5
002152.txt,681,173,763,239,-1.72,2,1,19
002152.txt,397,184,488,246,1.75,-4,1,19
002152.txt,447,175,513,229,1.74,-4,1,25
002152.txt,656,175,710,218,-1.67,2,1,27
002152.txt,1161,213,1241,374,-2.71,2,1,1
002152.txt,487,177,537,219,1.69,-4,1,30
002152.txt,638,148,689,201,-1.64,3,1,41
002152.txt,535,178,559,193,-1.7,-5,1,65
002153.txt,82,210,378,374,-1.18,-4,1,8
002153.txt,705,183,845,284,-1.79,2,1,12
002153.txt,362,186,480,267,-1.32,-4,2,17
002153.txt,473,185,523,226,1.71,-4,2,31
002153.txt,566,178,576,203,1.64,-2,2,55
002153.txt,578,179,587,202,1.6,-2,2,55
002153.txt,512,186,546,210,1.68,-5,2,47
002153.txt,635,180,655,197,-1.57,3,2,68
002153.txt,655,177,709,222,-1.69,2,1,28
002154.txt,553,180,578,199,1.66,-3,2,59
002155.txt,587,175,666,250,-1.58,0,1,16
002155.txt,788,135,1038,301,-1.21,4,1,10
002155.txt,711,170,860,238,-1.02,4,1,17
002155.txt,670,171,749,204,-0.87,4,1,35
002155.txt,656,174,709,199,-0.87,4,1,46
002155.txt,0,75,313,339,2.13,-7,1,11
002155.txt,209,180,324,238,2.02,-10,1,22
002155.txt,315,187,389,223,1.93,-10,1,29
002155.txt,428,180,474,204,1.84,-10,1,46
002155.txt,454,174,487,201,1.77,-10,1,52
002155.txt,486,174,519,193,1.87,-9,1,62
002155.txt,526,177,558,191,1.95,-6,1,75
002155.txt,1104,181,1241,221,2.49,20,1,26
002155.txt,133,180,223,226,2.12,-14,1,24
002156.txt,1008,125,1219,369,0.35,2,1,3
002156.txt,972,143,1173,369,0.17,2,1,3
002156.txt,587,138,681,364,0.71,0,1,5
002156.txt,642,153,739,347,-3.03,0,1,6
002156.txt,527,152,546,222,1.52,-1,1,20
002156.txt,548,142,571,204,1.48,-1,0,20
002156.txt,593,145,614,203,1.29,0,0,19
002156.txt,513,143,545,184,2.25,-3,0,30
